returnMean,returnSD,Positions,ShortsOK
0.06574508699048741,0.15882310230515476,1,Shorts OK
0.5442884073493782,0.7911229659362861,1,Shorts OK
0.22065390967109028,0.36077950919710444,1,Shorts OK
0.3906311869485324,0.5963160097764196,1,Shorts OK
0.3606245547641981,0.45643082903879956,1,Shorts OK
0.2204953848642043,0.34528258423863606,1,Shorts OK
0.30598117663325863,0.3495496845759077,1,Shorts OK
0.1728239397690924,0.2113417950570248,1,Shorts OK
0.1221897280510725,0.1349979230241243,1,Shorts OK
0.3034869354592706,0.4384179189849943,1,Shorts OK
-0.056997142224912686,0.1180033007983356,1,Shorts OK
0.2095664232438961,0.3069985637000836,1,Shorts OK
0.4534110779174062,0.6603991857389695,1,Shorts OK
0.21218688488013454,0.2786982032288979,1,Shorts OK
0.18364004450842267,0.2191086875126248,1,Shorts OK
0.09175243990518177,0.13021322150168643,1,Shorts OK
0.16375229398383404,0.2960891461455473,1,Shorts OK
0.3997346151861578,0.5093612415546765,1,Shorts OK
-0.02567980592727836,0.13578742058030135,1,Shorts OK
0.029353160093825235,0.1664451630481046,1,Shorts OK
0.4227614505099471,0.5805184898417148,1,Shorts OK
0.4262486474406452,0.6050780829694224,1,Shorts OK
0.3076693771211463,0.4678550210584473,1,Shorts OK
0.2741029443457716,0.31059464765499184,1,Shorts OK
0.3048775189646582,0.36611405697142174,1,Shorts OK
0.016513187407382918,0.0955086033931785,1,Shorts OK
0.18873722718536698,0.2858935527551331,1,Shorts OK
0.03928416803054367,0.10268892901612896,1,Shorts OK
0.05065688947171657,0.07627682856171779,1,Shorts OK
0.21850286183715087,0.2689855347728353,1,Shorts OK
-0.03130087707779165,0.11110903874413482,1,Shorts OK
0.24978694483526662,0.3610532810726128,1,Shorts OK
0.04343376853586508,0.1170205065887638,1,Shorts OK
0.3458240897653061,0.46707853634536833,1,Shorts OK
0.19636248524337577,0.24136832096877903,1,Shorts OK
0.015774427720270632,0.06898735639013846,1,Shorts OK
0.14357685723991895,0.2979980513728371,1,Shorts OK
0.017777048699872105,0.06306366100991471,1,Shorts OK
0.22427253760384575,0.3138517325761563,1,Shorts OK
0.2611691931833801,0.35830198388595025,1,Shorts OK
0.1766014668687103,0.22298656806682354,1,Shorts OK
0.09032631066533311,0.17591069912401294,1,Shorts OK
0.31927745908096317,0.43300932090893957,1,Shorts OK
0.21419729483755978,0.223647320880522,1,Shorts OK
0.19451753916795042,0.26692144485369146,1,Shorts OK
0.1704957709673995,0.17749002528388294,1,Shorts OK
0.010146345551177726,0.18551084538280802,1,Shorts OK
0.3711222712447996,0.5757159578063178,1,Shorts OK
0.3457175889046285,0.42267925051253447,1,Shorts OK
0.11344420124310907,0.20686842307358996,1,Shorts OK
0.1832481731402698,0.228013079278885,1,Shorts OK
0.18453441054308453,0.2946651570599645,1,Shorts OK
0.08667276964277944,0.11123136684528401,1,Shorts OK
0.1991072908411374,0.2082609988553117,1,Shorts OK
0.025271029675937254,0.0519701576592362,1,Shorts OK
0.16117424218207174,0.1676732812866445,1,Shorts OK
0.24744088762510225,0.332244799918101,1,Shorts OK
0.04832710606611238,0.11716054067042983,1,Shorts OK
0.3830188951174132,0.49390077909052116,1,Shorts OK
0.20246356145786767,0.26301042595343505,1,Shorts OK
0.13835053514354234,0.16907965672816355,1,Shorts OK
-0.027211601753287927,0.12585133194636375,1,Shorts OK
0.04776654619926792,0.12930724659660187,1,Shorts OK
0.26874698907948186,0.4008401536215491,1,Shorts OK
0.06834022221674291,0.07693574458448504,2,Shorts OK
0.17982818063749406,0.19833620134005778,1,Shorts OK
0.4448698853645324,0.5840005433316311,1,Shorts OK
0.1776143357848655,0.21078810771993362,1,Shorts OK
0.24513192364351538,0.30260015377309923,1,Shorts OK
0.11795672972390397,0.22354985378528203,1,Shorts OK
0.30227189641785646,0.3563494425529529,1,Shorts OK
0.18007646021564214,0.22653665653821914,1,Shorts OK
0.036944142618010725,0.16247856537888083,1,Shorts OK
0.33202522258477796,0.39975918233607044,1,Shorts OK
0.15828793359360868,0.27374692565742165,1,Shorts OK
0.04395509021206137,0.05730708830922353,2,Shorts OK
0.3018159285717233,0.4455439358623149,1,Shorts OK
0.16547161060251073,0.21215415836746643,1,Shorts OK
0.17623058848120846,0.2652962684353183,1,Shorts OK
0.3085802742711543,0.42945605222211725,1,Shorts OK
0.1125221149959121,0.23121794583522653,1,Shorts OK
-0.058057848331726704,0.1106925135487883,1,Shorts OK
0.171984099009453,0.22112954796257328,1,Shorts OK
0.22208709965368112,0.2896483887895768,1,Shorts OK
0.38657346080781035,0.5275310645232076,1,Shorts OK
0.2014606792198814,0.25577530050270925,1,Shorts OK
0.04204912062597828,0.09952814573825794,1,Shorts OK
0.3251470836809514,0.4987509302295781,1,Shorts OK
0.26839248106973523,0.2837707350400105,1,Shorts OK
0.15925924350904774,0.2135823276990402,1,Shorts OK
0.2659782108881714,0.36117508933185083,1,Shorts OK
0.19140770761023393,0.21235210362857643,1,Shorts OK
0.28480191334592403,0.3119303064677982,1,Shorts OK
0.26127223327256455,0.4249523521356885,1,Shorts OK
0.4199805199143499,0.6217703052369342,1,Shorts OK
0.393484902088105,0.4902349646487724,1,Shorts OK
0.012300988022384135,0.1096270361442945,1,Shorts OK
0.14064053816420186,0.18176330232918927,1,Shorts OK
0.337468889561078,0.42968826485641193,1,Shorts OK
0.3519354208753452,0.4151910841266841,1,Shorts OK
0.15450549197307187,0.17657551596431326,1,Shorts OK
0.34789037170184883,0.43427314443148796,1,Shorts OK
0.2505178730257862,0.3703510491267305,1,Shorts OK
0.37102173458646104,0.472221078893492,1,Shorts OK
0.1471729972416231,0.1903459698777066,1,Shorts OK
0.3274531467242641,0.4894255533326857,1,Shorts OK
-0.14695640276344282,0.3438514626662875,1,Shorts OK
0.16197916879078833,0.20991732971252589,1,Shorts OK
0.3020189985897932,0.46990501809600677,1,Shorts OK
-0.08469038976588326,0.26066180007382,1,Shorts OK
0.43168043703781955,0.6192333055464724,1,Shorts OK
0.09680396223686466,0.19838254494392954,1,Shorts OK
0.47521490258217,0.6322507476946456,1,Shorts OK
0.010289250276375504,0.1338340314087301,1,Shorts OK
0.4800812700019391,0.7121143753636852,1,Shorts OK
0.2263164987921529,0.34464227504402817,1,Shorts OK
0.16128188287863976,0.20157372338150875,1,Shorts OK
0.12064262625456015,0.17816304206012398,1,Shorts OK
0.26164825313421447,0.3479292483004455,1,Shorts OK
-0.043915651534379416,0.21726794343252753,1,Shorts OK
0.28538120350061436,0.4387745787130535,1,Shorts OK
0.11385160693905234,0.1728449208735265,1,Shorts OK
0.3473581852787609,0.45556505777965645,1,Shorts OK
0.09444505767481019,0.11604297250401976,2,Shorts OK
-0.002639500827877959,0.08568742473556291,1,Shorts OK
0.2982010789762912,0.3861279477030821,1,Shorts OK
0.2673000120574196,0.28728874417216455,1,Shorts OK
0.028019379255153548,0.10394351001665114,1,Shorts OK
0.18312478446237998,0.2954564068660248,1,Shorts OK
0.5013418663349729,0.751055772977915,1,Shorts OK
0.1563780356989148,0.2671243682705452,1,Shorts OK
0.4208359388256924,0.6027098518322943,1,Shorts OK
0.2733504276372273,0.39564539487506706,1,Shorts OK
0.45999005679201754,0.58837757492234,1,Shorts OK
0.13331169007634527,0.20558980108618763,1,Shorts OK
0.37241289607589706,0.5486275232815094,1,Shorts OK
0.1565711022002307,0.21046788048898185,1,Shorts OK
0.3253436836765391,0.4328708857596986,1,Shorts OK
0.152651897825861,0.28746340679524457,1,Shorts OK
0.02015014393964535,0.11960068785705369,1,Shorts OK
0.23787858258095476,0.3952966527309076,1,Shorts OK
0.370337563720122,0.45375410794424337,1,Shorts OK
-0.01248201043918601,0.15022442046171885,1,Shorts OK
0.15719891898057625,0.16910965893368982,1,Shorts OK
0.21895468607808205,0.3454971460462597,1,Shorts OK
0.21810159100867954,0.25472862028243193,1,Shorts OK
0.3922737283197623,0.5994409789716441,1,Shorts OK
0.3124220838743425,0.3898136964324669,1,Shorts OK
-0.06945555824412447,0.18955754080644452,1,Shorts OK
0.44416743256333935,0.5700694769034862,1,Shorts OK
0.06323248647888426,0.12054862908035892,1,Shorts OK
0.16655944540120782,0.2024805478780014,1,Shorts OK
0.17783069400606719,0.1968066593575736,1,Shorts OK
0.11768077918683563,0.15702539904349377,1,Shorts OK
0.32134202029770936,0.37067491871590785,1,Shorts OK
0.18522141101428652,0.2735677309851731,1,Shorts OK
0.056690612108805265,0.11506977852905302,1,Shorts OK
0.14141180984957685,0.15258401253833875,1,Shorts OK
0.2779615807692766,0.31451424643095477,1,Shorts OK
0.08918608334899951,0.09998231706347256,2,Shorts OK
0.21865484327587523,0.3525382481892826,1,Shorts OK
0.4205176425087188,0.5995989375606726,1,Shorts OK
0.05390856144812434,0.08795561527802633,1,Shorts OK
-0.13687006155425271,0.33756978642130797,1,Shorts OK
0.15937471317210428,0.19327673313561725,1,Shorts OK
